,name,type,latitude,longitude
322,Fishing Bridge General Store,Store,44.5648328779109,-110.375021577439
323,Fishing Bridge Visitor Center Bookstore,Store,44.563030377686204,-110.377828177346
324,Fishing Bridge Visitor Center,Visitor Center,44.5630085776714,-110.377742877288
325,Gardiner Bookstore,Store,45.0298927598972,-110.707788523538
326,Grant Backcountry Office,Information,44.389285811634906,-110.558135667856
327,Grant Ranger Station,Ranger Station,44.3862665115835,-110.564490468174
328,Grant Village Dining Room,Food Service,44.3923475107152,-110.55468346751002
329,Grant Village General Store,Store,44.38897731142529,-110.555924368353
330,Grant Village General Store,Store,44.3890541124775,-110.556072569454
331,Grant Village Grill,Food Service,44.3891604115497,-110.55590346833901
332,Grant Village Lake House Restaurant,Food Service,44.3924932108142,-110.552340269918
333,Grant Village Mini Store,Store,44.3893357116688,-110.55791986870899
334,Grant Village Mini Store,Store,44.389401910713794,-110.557961868738
335,Grant Village Registration,Information,44.3896207118624,-110.555430569018
336,Grant Village Service Station,Store,44.38914121053661,-110.55861986918501
337,Grant Village VC Bookstore,Store,44.3936466095979,-110.5564348677
338,Grant Village Visitor Center,Visitor Center,44.3935863105569,-110.55633666763399
339,Lake Hotel Deli,Food Service,44.5498303807174,-110.400113275487
340,Lake Hotel Dining Room,Food Service,44.5498608807382,-110.401110674165
341,Lake Hotel Gift Shop,Store,44.549845980727994,-110.400678173871
342,Lake Lodge Cafeteria,Food Service,44.5551608803393,-110.39570547449199
343,Lake Lodge Gift Shop,Store,44.554902781163904,-110.39584947459
344,Madison Bookstore,Store,44.6422177134903,-110.862102559387
345,Madison Junior Ranger Station,Ranger Station,44.6422177134903,-110.862102559387
346,Mammoth General Store,Store,44.975592265002604,-110.70338063354299
347,Mammoth General Store,Store,44.975641365036005,-110.70341903356899
348,Mammoth Dining Room,Food Service,44.9759628652544,-110.702377832862
349,Mammoth Ranger Station,Ranger Station,44.97703296398151,-110.700522333601
350,Mammoth Service Station,Store,44.9752817647916,-110.703708532766
351,Norris Geyser Basin Bookstore,Store,44.7261648895284,-110.70315817839199
352,Norris Ranger Station,Ranger Station,44.7377409893938,-110.69459647757499
353,Northeast Entrance Ranger Station,Ranger Station,45.00455899968411,-110.01168937757099
354,Old Faithful Basin Store Grill,Food Service,44.4608189282383,-110.83375249712499
355,Old Faithful Basin Store,Store,44.4607798292117,-110.833535996978
356,Old Faithful Basin Store,Store,44.4608487292585,-110.833924297241
357,Old Faithful General Store Grill,Food Service,44.4568479285402,-110.827679499998
358,Old Faithful General Store Grocery,Store,44.4569443286057,-110.828021698231
359,Old Faithful General Store,Store,44.4569112275832,-110.82783579910499
360,Old Faithful Inn Dining Room,Food Service,44.459776128529796,-110.83137569651001
361,Old Faithful Inn Gift Shop,Store,44.4598510285807,-110.831006798259
362,Old Faithful Lodge Cafeteria,Food Service,44.4593983282731,-110.82603029787799
363,Old Faithful Ranger Station,Ranger Station,44.456876628559705,-110.831790296791
364,Old Faithful Service Station - Lower,Store,44.460896428290994,-110.83458379568899
365,Old Faithful Service Station - Upper,Store,44.456713629449,-110.82713739863001
366,Old Faithful Snow Lodge Geyser Grill,Food Service,44.45713132873279,-110.828840697787
367,Old Faithful Snow Lodge Gift Shop,Store,44.456708028445206,-110.82959989830299
368,Old Faithful Snow Lodge Obsidian Dining Room,Food Service,44.4567800304941,-110.82984789847201
369,Old Faithful Visitor Education Center,Visitor Center,44.45860572773461,-110.82921479804199
370,Roosevelt Lodge Dining Room,Food Service,44.9124892461271,-110.416976506945
371,Roosevelt Old West Dinner Cookout,Food Service,44.9140068461582,-110.413130307332
372,South Entrance Ranger Station,Ranger Station,44.1360579475785,-110.666368589395
373,Terrace Grill,Food Service,44.9758000661438,-110.702661634055
374,Tower Fall General Store,Store,44.8919828451939,-110.38690481651301
375,Tower Fall General Store,Store,44.892061645247495,-110.387008716583
376,Tower Junction Ranger Station,Ranger Station,44.9163241457327,-110.419965304976
377,Tower Junction Service Station,Store,44.9160304445331,-110.417479706287
378,West Entrance Ranger Station,Ranger Station,44.656593632257994,-111.089900509165
379,West Thumb Bookstore,Store,44.4157775096348,-110.57332656017701
380,West Thumb Information Station,Information,44.415782809638394,-110.573273460141
